NIH_Lip_Std_CSH_POS_Brain_01,NIH_Lip_Std_CSH_POS_Brain_02,NIH_Lip_Std_CSH_POS_Brain_03,NIH_Lip_Std_CSH_POS_Heart_01,NIH_Lip_Std_CSH_POS_Heart_02,NIH_Lip_Std_CSH_POS_Heart_03,NIH_Lip_Std_CSH_POS_Liver_01,NIH_Lip_Std_CSH_POS_Liver_02,NIH_Lip_Std_CSH_POS_Liver_03,NIH_Lip_Std_CSH_POS_Muscle_01,NIH_Lip_Std_CSH_POS_Muscle_02,NIH_Lip_Std_CSH_POS_Muscle_03,NIH_Lip_Std_CSH_POS_Plasma1_01,NIH_Lip_Std_CSH_POS_Plasma1_02,NIH_Lip_Std_CSH_POS_Plasma1_03
0,0,45747,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5983452,7552652,7744888,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15911,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16262,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,360965,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,61737,72325,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,939046,1020800,818115,760910,857129,794230,1055829,1010132,983327,1277463,483948,1312277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288434,317632,296814,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,42929,0,0,0,0,40886,0,26626
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,69255,1725892,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,36005,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390218,351703,339206,0,0,0,0,195893,0,0,0,0,0,0,0
225692,226235,245941,229447,231180,260625,1029657,1108140,1154792,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,149059,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,34505,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,267710,0,0,0,0,0
0,0,0,42976,0,30718,0,0,0,0,105484,0,124832,0,100496
0,0,0,0,0,0,0,0,0,0,0,262971,0,0,0
0,0,0,0,0,573699,0,0,0,0,0,224935,0,0,0
616043,767518,613319,239715,301571,243905,152067,150855,156252,222760,275383,281039,291404,0,367401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27649,116611,120157,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,153517,0,126657
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21362,46285,60084,59881,49598,40993,160657,1064640,188042,75565,0,87340,206376,129021,4158324
0,0,0,45762,67519,0,0,0,0,0,34012,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,52178,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148608,0,0,319700,0,246183,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2660626,951156,2432310
0,0,0,0,0,0,0,0,0,94282,94432,93181,0,0,0
0,0,0,0,0,0,0,0,0,30781,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,131879
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,88529,81222,61474,39052,0,0,42670,51823,47827,63834,67355,0,0,57719
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100061,347190,371070,0,0,0,0,99284,75725,0,0,0,0,0,0
205539,280123,256935,204355,223812,209247,184967,231233,226169,158181,164778,184617,222677,38858,189685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,158922,0,498249,0,0,0,0,0,0,0,0
102691,77686,105509,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,89028,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34919,0,0,0,0,127039,148200,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624047,1894000,2128070,0,0,0,240599,342261,0,134044,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308139,0,0,215442,262291,209890,175862,117946,162082,243824,210111,260281,618619,244068,445860
905179,951873,1691446,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,185634,195287,0,81221,0,0,167394,211293,164196,213201,0,206458
117363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,431147,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,367132,229359,298673
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,739880,647409,662087
0,0,0,0,0,0,0,0,0,0,0,35002,0,0,0
0,0,0,0,0,0,0,0,0,47688,0,0,0,0,38449
0,0,0,0,0,0,0,0,0,0,38031,0,0,0,0
0,0,0,234635,258354,222020,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,48994,0,0
0,0,0,0,0,0,45827,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,241075,0,0
0,0,0,0,0,0,0,0,0,0,143130,112840,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345325,413805,417236,367121,353364,391778,349476,331369,257140,548102,454303,515992,1085699,537787,941793
150016,114221,154202,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24352,0,0,25459,28610,0,0,0,30088,25832,30523,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13220942,14406502,15687554,0,0,0,0,0,0
0,0,0,0,0,0,10854240,11495561,11966445,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,189706,236632,205358,0,0,0,226018,0,258246
0,0,0,0,0,0,453925,671042,642925,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3933015,0,0,0,0,0,0
0,0,0,0,0,0,1687925,1860712,2034668,0,0,0,0,0,0
0,0,0,0,0,0,0,361464,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138157,131061,191668,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,159933,169961,0,0,0,0,266854,369078,363476,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,129030,75719,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,223996,278165,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,52042,0,0,0
0,0,0,0,0,0,0,0,0,240549,271262,278262,0,0,0
717687,0,762949,623571,600717,728509,693416,573395,512043,713965,682984,673812,1475231,787482,1356127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29490,0,0,44066,0,50382
0,0,0,0,0,0,0,0,0,1545129,1697019,1793951,0,0,0
0,0,0,0,0,0,848943,1220729,1016911,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259719,0,725919,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,28055,131297,0,0,0,0,0,0,0,0
0,0,0,248800,0,288237,0,6302500,0,0,0,0,0,0,0
190867,177876,107283,0,0,0,0,0,0,0,0,0,0,0,0
193687,158133,170406,0,0,0,0,0,0,0,0,0,0,0,0
0,0,174475,0,0,0,0,0,0,0,0,0,0,0,0
103406,117256,214904,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,41012,24998,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,209835,141639,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,758637
991803,1100795,0,1235360,114188,0,0,0,0,373951,482553,0,0,0,0
0,185817,0,0,1383784,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14349189,13531674,15989542,12309731,12595453,14893368,14519414,13575262,12685182,13193228,12750690,12846258,28540384,13681215,25456296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,459866,0,0,0,0,0
0,0,0,0,533358,0,0,0,0,0,0,0,0,0,0
0,0,0,0,503466,0,0,0,0,582638,0,684358,0,0,0
0,194689,0,0,0,53275,4172619,0,0,0,0,0,125284,0,107064
0,0,0,0,0,171781,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,52143,0,0
0,0,0,0,0,0,0,0,0,273975,326483,338359,0,0,0
1171805,0,0,0,889652,0,0,1002476,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,61824,0,0,56781,73200,263329,194119,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,58301,0,67414
0,41831,0,0,149088,0,0,0,0,0,0,0,0,0,0
0,1684525,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,65974,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,75316,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14737480,14794759,16616375,9975245,11204530,13402394,12575721,13177872,12495171,6421440,7198654,7238153,13626023,5208402,13449988
0,0,0,0,22050,0,0,0,0,0,21635,0,0,8645,0
0,0,0,0,0,0,0,0,0,0,0,0,105482,0,0
0,0,0,0,0,0,0,0,0,0,42918,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115932,0,0,0,0,0,0,0,1473761,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,157197,158004,173468,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,315382,0,0,0,0,0,0,0,0,0,0
0,80937,0,37389,0,0,0,0,0,50130,0,50533,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322441,23581268,262505,22120774,24865246,23274334,20711546,22072126,23729328,21789342,23237458,22673052,24607018,9567071,24635000
20985786,0,22573414,0,0,0,440883,80718,501402,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,124596,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,36094,0,0,0,0,0,0,0,0,38218,0,0
0,0,0,0,0,0,0,0,447777,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,201639,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,61532,0,0,35669,0,0,0,85845,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417334,394051,362469,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,393868,461395,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,62806,0,84170
1205463,0,0,0,0,0,0,22249692,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,255494,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,212965,0,248563,0,0,97172
0,0,0,4850738,6223780,4726364,10827596,10600737,11493878,5204378,6025414,5485948,12075470,2439340,14009819
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,99557,0,0,0,0,0
271653,268445,262648,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,212705,281833,326035,0,0,0
0,0,0,0,0,0,0,0,0,286541,338227,383574,0,0,0
0,0,0,0,0,0,0,0,0,133604,180736,170749,0,0,0
0,0,0,0,0,0,0,0,0,0,0,45411,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799234,769723,1040111,351255,382082,476038,768531,597740,657328,349229,413651,460861,1232589,394652,1043406
104387,0,0,0,92648,0,0,0,0,0,83596,0,73632,0,110337
0,0,0,0,0,0,0,0,0,0,0,64838,211943,41424,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36956,0,0,0,0,0
0,0,0,0,0,0,0,0,0,128871,0,0,0,0,0
2210680,2136359,2121496,1443701,1519582,1886964,1907992,1815287,1755056,897495,855084,952025,2384936,933993,2161252
0,531422,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,467318,0,467244
0,0,0,0,0,0,0,0,0,0,0,251844,0,0,199617
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,50829,0,0
295033,0,0,0,0,0,0,0,0,83851,85748,78764,54132,0,35923
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,42917,0,52906
131942,131329,158221,0,0,0,0,0,0,0,0,91991,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,59570,0,0,0,0,0,0,0,0,0,0,0,0
152498,159816,194896,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,35840
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,28655,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234179,223028,220207,75912,66004,103357,74918,115664,130292,0,0,0,107826,0,34006
790111,791965,722018,167279,229091,248100,277645,290906,356233,0,0,0,607548,257971,603355
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,223307,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,82846,60330,0
106394,104375,107623,0,0,0,0,0,0,0,0,0,0,0,0
766994,688182,880145,0,0,0,41589,0,0,0,0,0,285246,181851,275991
0,0,0,0,0,0,0,0,0,0,0,0,64384,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,849057,0,0,0,0,0,0,0
0,0,0,0,0,0,0,239280,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,95710,985887,766795,858413,0,0,54958,165705,0,168280
30395,34810,30036,98158,0,114312,551475,589181,542097,0,0,0,0,0,0
232674,259406,214007,0,0,0,252211,347676,268515,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,43086,39388,69357,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,214419,359490,389045,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,33962
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243875,1399074,1465038,0,0,0,0,0,0,0,0,0,657249,234168,466098
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95207,0,122535,127512,114939,101855,0,149950,135079,0,0,94978,32257,0,96453
143183,0,102747,107962,109801,96667,0,124022,112474,0,0,105765,117814,0,110102
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,272665,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,429820,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,101864,0,0,0
0,0,0,0,0,24839,0,0,0,0,0,0,0,0,0
0,0,8568,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,188548,219171,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,144758,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,161480,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,266747,230167,296898,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,169056,193393,164198,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86272,109549,70384,78038,80479,80109,96620,70153,84323,117865,150404,117643,253440,86192,184746
0,0,0,0,0,0,0,0,0,0,0,0,120883,21819,126772
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,64241,0,0,0,30559,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38215,36846,0,0,58461,0,42872,0,0,36711,38430,0,79616,0,69442
140221,111518,150773,0,0,0,38502,31544,32253,0,0,0,0,0,0
0,0,0,49725,0,44944,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,169399,199600,195077,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,53454,81023,96808,0,0,0,0,0,0
0,0,0,0,0,0,133716,157490,146796,0,0,0,0,0,0
121344,70951,109999,0,0,87818,0,95009,0,0,0,0,0,0,0
67134,65030,50557,0,79477,87299,77960,69404,0,82558,78559,83737,448292,196668,475279
200738,166942,190119,0,91979,0,0,0,0,0,0,0,0,0,0
198115,199660,0,0,130825,0,0,0,0,49974,70632,56894,82387,30886,58583
1536926,1434055,1833334,0,0,0,146670,199659,244658,0,0,0,0,0,0
424365,512572,0,0,0,0,186662,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277497,271415,282008,339324,401518,405049,0,0,0,0,0,0,0,0,0
268812,238722,203607,179104,159056,166608,126956,142882,0,0,0,0,0,0,0
51651,31388,0,28863,41910,0,0,0,0,60724,34414,0,257475,106554,281369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330284,371344,277027,0,0,0,0,0,0,0,0,0,0,0,0
239491,229426,255971,182602,210368,185521,154641,219586,193318,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,312114,0,0,0,0,0,337216,0,0,0,0,0,0,0
729693,490757,478581,436871,715549,756713,409439,447941,606442,361701,352779,600746,0,0,0
0,0,0,0,0,0,108803,154487,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,200677,204274,119783,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,187987,0,0,0,0,0,0,0,0
0,0,0,95591,43746,118685,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,230582,299128,284910,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,103030,0,0,0,132556,123563,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,463773,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90169,83486,0,0,57492,90940,63993,63566,62844,0,0,0,69310,0,61267
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,879978,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,59679,0,55517,57698,31425,0,37430,48005,0,36959
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,384614,0,0,0,0,0,0,27965,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,87925,79848,64591,0,69198,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,52868,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
