Name,SpectrumId,ClusterId,SubmissionId
"7,8,9,10-Tetrahydro-4-hydroxy-3-piperidinomethyl-11H,13H-benzo[4',5']thieno[3',2':4,5]pyrimidino[1,2-a]azepin-13-one",373033,1268023,144
Unknown,372359,1267349,143
Unknown,368378,1263461,137
"Stearic acid, TBDMS derivative",369356,1264437,139
Unknown,370360,1265364,140
Unknown,371014,1266005,140
Unknown,374091,1269081,145
Unknown,373042,1268032,144
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",371616,1266606,141
Unknown,378760,1273746,153
Unknown,370623,1265617,140
Unknown,374019,1269009,145
Unknown,370319,1265326,140
"D-(+)-Talose, pentakis(trimethylsilyl) ether, methyloxime (syn)",377244,1272230,150
"D-(+)-Talose, pentakis(trimethylsilyl) ether, methyloxime (syn)",377680,1272666,151
"D-(+)-Talose, pentakis(trimethylsilyl) ether, methyloxime (syn)",378179,1273165,152
Unknown,368334,1263417,137
Unknown,374925,1269915,146
Unknown,370294,1265303,140
Unknown,374172,1269162,145
Unknown,376781,1271767,149
Unknown,377688,1272674,151
"d-Glucose, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, o-methyloxyme, (1E)-",378550,1273536,153
Unknown,377262,1272248,150
Unknown,374934,1269924,146
Unknown,372386,1267376,143
"Sedoheptulose, o-methyloxime, hexakis-O-(trimethylsilyl)-",378197,1273183,152
"1-(2-Dimethylamino-ethyl)-4-(furan-2-carbonyl)-3-hydroxy-5-pyridin-4-yl-1,5-dihydro-pyrrol-2-one",369393,1264473,139
"1-Benzothiophene-2-carboxylic acid, 5-[(tricyclo[3.3.1.1(3,7)]dec-1-ylcarbonyl)amino]-, ethyl ester",367350,1262433,135
"D-Mannitol, 6TMS derivative",377693,1272679,151
"Silanol, trimethyl-, phosphate (3:1)",374954,1269944,147
Unknown,372385,1267375,143
Unknown,367610,1262693,136
"Silanol, trimethyl-, phosphate (3:1)",374960,1269950,147
"Silanol, trimethyl-, phosphate (3:1)",374956,1269946,147
Unknown,370374,1265378,140
Unknown,374042,1269032,145
Unknown,367614,1262697,136
Unknown,368402,1263485,137
Unknown,370529,1265526,140
"Benzamide, N-benzoyl-N-(3-propylthio-1,2,4-thiadiazol-5-yl)-",367352,1262435,135
"Propane, 2-(9-borabicyclo[3.3.1]non-9-yloxy)-3-(9-borabicyclo[3.3.1]non-9-ylthio)-1-phenoxy-",371657,1266647,141
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",372368,1267358,143
Unknown,369270,1264351,138
(.+/-.)-Tremetone,370251,1265264,140
Unknown,374278,1269268,145
Unknown,369926,1265006,139
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",372334,1267324,143
"Silanol, trimethyl-, phosphate (3:1)",374958,1269948,147
Unknown,373129,1268119,144
"Silane, methylvinyl(3,3-dimethylbut-2-yloxy)octadecyloxy-",371684,1266674,141
Unknown,374080,1269070,145
Unknown,369871,1264951,139
Unknown,371453,1266443,140
"5,13-Docosadienoic acid, pyrrolidide",376445,1271431,148
Unknown,367598,1262681,136
Unknown,367471,1262554,136
Unknown,371356,1266346,140
Unknown,368306,1263389,137
Unknown,375676,1270665,147
Unknown,375064,1270054,147
Unknown,373171,1268161,144
Unknown,370351,1265356,140
Unknown,374831,1269821,146
Unknown,368332,1263415,137
Unknown,369640,1264720,139
Unknown,367215,1262298,134
Unknown,369951,1265031,139
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",367226,1262309,134
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",372429,1267419,143
"Benzamide, N-benzoyl-N-(3-propylthio-1,2,4-thiadiazol-5-yl)-",371620,1266610,141
"Adonitol, 5TMS derivative",370030,1265082,140
Unknown,373867,1268857,145
Unknown,367575,1262658,136
Unknown,371743,1266733,141
Unknown,373106,1268096,144
Unknown,370794,1265786,140
Unknown,368284,1263367,137
Unknown,373973,1268963,145
Unknown,371467,1266457,140
Unknown,373074,1268064,144
Unknown,370341,1265347,140
"Benzamide, N-benzoyl-N-(3-propylthio-1,2,4-thiadiazol-5-yl)-",371642,1266632,141
Unknown,371734,1266724,141
Unknown,374982,1269972,147
Unknown,373877,1268867,145
Unknown,367540,1262623,136
Unknown,375100,1270089,147
Unknown,373012,1268002,144
Unknown,377401,1272387,150
Unknown,378195,1273181,152
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",372361,1267351,143
Unknown,377916,1272902,151
Unknown,373969,1268959,145
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",373010,1268000,144
Unknown,372569,1267559,143
Unknown,378551,1273537,153
"D-Allose, pentakis(trimethylsilyl) ether, methyloxime (syn)",376805,1271791,149
"1,6-Dihydroxy-3-methylanthraquinone, O,O'-bis(trimethylsilyl)-",373043,1268033,144
Unknown,370014,1265082,140
Unknown,367193,1262276,133
Unknown,373163,1268153,144
Unknown,369943,1265023,139
Unknown,374109,1269099,145
Unknown,368401,1263484,137
Unknown,369633,1264713,139
Unknown,373976,1268966,145
Unknown,370343,1265079,140
Unknown,376696,1271682,148
Unknown,373204,1268194,144
Unknown,370301,1265310,140
Unknown,370472,1265310,140
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",372370,1267360,143
Unknown,367522,1262605,136
Unknown,367493,1262576,136
Unknown,374971,1269961,147
Unknown,370304,1265313,140
Unknown,377613,1272599,150
Unknown,373886,1268876,145
Unknown,367561,1262644,136
Unknown,377852,1272838,151
Unknown,373987,1268977,145
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",373087,1268077,144
Unknown,377315,1272301,150
Unknown,377729,1272715,151
Unknown,378264,1273250,152
Unknown,369645,1264725,139
Unknown,369868,1264948,139
Unknown,370516,1265513,140
Unknown,378613,1273599,153
Unknown,376957,1271943,149
Unknown,369612,1264692,139
Unknown,371644,1266634,141
Unknown,375619,1270608,147
Unknown,376718,1271704,148
Unknown,369999,1265079,140
Unknown,374953,1269943,146
Unknown,370002,1265082,140
Unknown,373993,1268983,145
Unknown,376334,1271323,147
Unknown,367603,1262686,136
Unknown,372358,1267348,143
Unknown,375108,1270097,147
Unknown,371493,1266483,140
Unknown,370015,1265082,140
Unknown,373039,1268029,144
Unknown,378005,1272991,151
Unknown,370482,1265480,140
Unknown,370545,1265542,140
Unknown,367583,1262666,136
Unknown,368403,1263486,137
Unknown,367372,1262455,135
Unknown,371624,1266614,141
Unknown,371587,1266577,140
Unknown,371655,1266645,141
Unknown,367246,1262329,134
"2,4-Diamino-6-[p-chlorophenyl]pteridine",372348,1267338,143
Unknown,374195,1269185,145
"L-Pyroglutamic acid, 2TBDMS derivative",373025,1268015,144
Unknown,375772,1270761,147
Unknown,368318,1263401,137
Unknown,369674,1264754,139
Unknown,373855,1268845,145
Unknown,375926,1270915,147
Unknown,377761,1272747,151
Unknown,372411,1267401,143
Unknown,368376,1263459,137
Unknown,367201,1262284,134
Unknown,377052,1272038,149
Unknown,377366,1272352,150
Unknown,368356,1263439,137
"L-Threonine, 2TMS derivative",375038,1270028,147
Unknown,367619,1262702,136
Unknown,376827,1271813,149
"D-Mannitol, 6TMS derivative",377681,1272667,151
"L-Threonine, 2TMS derivative",375060,1270050,147
Unknown,372373,1267363,143
Unknown,372412,1267402,143
Unknown,369141,1264222,138
Unknown,370249,1265262,140
Unknown,370028,1265097,140
Unknown,369713,1264793,139
Unknown,379007,1273993,153
Unknown,369483,1264563,139
Unknown,368393,1263476,137
11-Methyldodecanol,370443,1265443,140
"1,5-Pentanediol, 2TBDMS derivative",374770,1269760,146
Unknown,373062,1268052,144
Unknown,372392,1267382,143
Unknown,370325,1265331,140
"Diethanolamine, 3TMS derivative",377289,1272275,150
Unknown,367596,1262679,136
"L-5-Hydroxytryptophan, 2TMS derivative",376839,1271825,149
"3-Aminocoumarin, N-(tert.-butyldimethylsilyl)-",377755,1272741,151
"L-5-Hydroxytryptophan, 2TMS derivative",378251,1273237,152
"L-5-Hydroxytryptophan, 2TMS derivative",378643,1273629,153
"2,4-Bis[4-chloro-trans-styryl]-6-[(3-pyrrolidinomethyl-4-hydroxyphenyl)amino]pyrimidine",376571,1271557,148
Unknown,375687,1270676,147
Unknown,369570,1264650,139
Unknown,370692,1265686,140
Unknown,369963,1265043,139
"Chrysophanol, 2TMS derivative",373669,1268659,145
Unknown,370027,1265096,140
Unknown,367221,1262304,134
"Propane, 2-(9-borabicyclo[3.3.1]non-9-yloxy)-3-(9-borabicyclo[3.3.1]non-9-ylthio)-1-phenoxy-",373122,1268112,144
Unknown,371675,1266665,141
"7-Chloro-1,3,4,10-tetrahydro-10-hydroxy-1-[[2-[1-pyrrolidinyl]ethyl]imino]-3-[3-(trifluoromethyl)phenyl]-9(2H)-acridinone",376505,1271491,148
Unknown,370492,1265490,140
"9,10-Anthracenedione, 2-methyl-1,6-bis[(trimethylsilyl)oxy]-",373668,1268658,145
Unknown,370398,1265401,140
Unknown,377491,1272477,150
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",368159,1263242,137
Unknown,367684,1262767,136
Unknown,371700,1266690,141
Unknown,377160,1272146,149
Unknown,375577,1270566,147
"L-Norvaline, 2TMS derivative",374769,1269759,146
Unknown,369631,1264711,139
Unknown,374755,1269745,146
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",368162,1263245,137
Unknown,369635,1264715,139
Unknown,369212,1264293,138
"Alanine, N-methyl-N-allyloxycarbonyl-, tetradecyl ester",373670,1268660,145
Unknown,372424,1267414,143
Unknown,373095,1268085,144
Unknown,370176,1265206,140
Unknown,373179,1268169,144
"Benzamide, N-benzoyl-N-(3-propylthio-1,2,4-thiadiazol-5-yl)-",368160,1263243,137
Unknown,369657,1264737,139
Unknown,378965,1273951,153
Unknown,371647,1266637,141
Unknown,371632,1266622,141
Unknown,373173,1268163,144
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",367406,1262489,136
Unknown,370240,1265254,140
Unknown,375566,1270555,147
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",367394,1262477,136
Unknown,372360,1267350,143
Unknown,373050,1268040,144
Unknown,376464,1271450,148
Unknown,372349,1267339,143
Unknown,372351,1267341,143
Unknown,377716,1272702,151
Unknown,376949,1271935,149
Unknown,377344,1272330,150
Unknown,369853,1264933,139
Unknown,373038,1268028,144
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",368256,1263339,137
Unknown,378834,1273820,153
Unknown,369566,1264646,139
Unknown,370526,1265523,140
"9,10-Anthracenedione, 2-methyl-1,6-bis[(trimethylsilyl)oxy]-",373675,1268665,145
Unknown,376743,1271729,148
Unknown,375339,1270328,147
Unknown,371384,1266374,140
"Propane, 2-(9-borabicyclo[3.3.1]non-9-yloxy)-3-(9-borabicyclo[3.3.1]non-9-ylthio)-1-phenoxy-",373672,1268662,145
Unknown,375737,1270726,147
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",368173,1263256,137
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",367402,1262485,136
Unknown,371677,1266667,141
Unknown,369147,1264228,138
Unknown,377883,1272869,151
Unknown,377690,1272676,151
Unknown,370655,1265649,140
Unknown,369183,1264264,138
Unknown,371423,1266413,140
Unknown,370200,1265104,140
Unknown,375599,1270588,147
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",373687,1268677,145
Unknown,371762,1266752,141
Unknown,371704,1266694,141
4-Bromo-5-[bis[N-methyl-N-cyclohexylaminoethyl]amino]veratrole,368163,1263246,137
Unknown,372372,1267362,143
Unknown,374950,1269940,146
Unknown,370037,1265104,140
Unknown,372462,1267452,143
Unknown,373045,1268035,144
Unknown,370512,1265509,140
Unknown,369454,1264534,139
Unknown,369500,1264580,139
Unknown,378981,1273967,153
"Benzamide, N-benzoyl-N-(3-propylthio-1,2,4-thiadiazol-5-yl)-",367395,1262478,136
"9,10-Anthracenedione, 2-methyl-1,6-bis[(trimethylsilyl)oxy]-",368171,1263254,137
11-Methyldodecanol,370383,1265387,140
Unknown,367354,1262437,135
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",373681,1268671,145
Unknown,371363,1266353,140
Unknown,370124,1265165,140
"Propane, 2-(9-borabicyclo[3.3.1]non-9-yloxy)-3-(9-borabicyclo[3.3.1]non-9-ylthio)-1-phenoxy-",371680,1266670,141
Unknown,372541,1267531,143
"1-Benzothiophene-2-carboxylic acid, 5-[(tricyclo[3.3.1.1(3,7)]dec-1-ylcarbonyl)amino]-, ethyl ester",367403,1262486,136
Unknown,373155,1268145,144
Unknown,375887,1270876,147
Unknown,370190,1265216,140
Unknown,371720,1266710,141
Unknown,378003,1272989,151
"D-Ribofuranose, 1,2,3,5-tetrakis-O-(trimethylsilyl)-",377750,1272736,151
Unknown,372507,1267497,143
Unknown,373130,1268120,144
Unknown,371789,1266779,141
"Alanine, N-methyl-N-allyloxycarbonyl-, tetradecyl ester",368161,1263244,137
"Alanylalanine, N,N'-dimethyl-N-ethoxycarbonyl-, dodecyl ester",367440,1262523,136
Unknown,369105,1264186,138
Unknown,377180,1272166,149
Unknown,373277,1268267,144
Unknown,378827,1273813,153
Unknown,371180,1266170,140
"9,10-Anthracenedione, 2-methyl-1,6-bis[(trimethylsilyl)oxy]-",371714,1266704,141
Unknown,373143,1268133,144
Unknown,370275,1265287,140
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",373671,1268661,145
"1,2-Benzenedicarbonitrile, 4-[[3-(4-morpholinyl)propyl]amino]-5-nitro-",369067,1264148,138
Unknown,375338,1270327,147
Unknown,376739,1271725,148
"Propane, 2-(9-borabicyclo[3.3.1]non-9-yloxy)-3-(9-borabicyclo[3.3.1]non-9-ylthio)-1-phenoxy-",367416,1262499,136
Unknown,372445,1267435,143
Unknown,370187,1265213,140
"1-Benzothiophene-2-carboxylic acid, 5-[(tricyclo[3.3.1.1(3,7)]dec-1-ylcarbonyl)amino]-, ethyl ester",373089,1268079,144
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",372427,1267417,143
Unknown,378529,1273515,152
Unknown,369950,1265030,139
"Butanedioic acid, 2TMS derivative",375314,1270303,147
Unknown,372512,1267502,143
"Oxazol-5(4H)-one, 4-[5-(2,5-dichlorophenyl)-2-furfurylidene]-2-phenyl-",368166,1263249,137
"Docosanol, TBDMS derivative",368225,1263308,137
Unknown,378147,1273133,151
Unknown,373332,1268322,144
11-Methyldodecanol,370194,1265218,140
"Butanedioic acid, 2TMS derivative",375367,1270356,147
Unknown,378130,1273116,151
11-Methyldodecanol,370371,1265375,140
Unknown,370215,1265236,140
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",368165,1263248,137
"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",370314,1265218,140
Unknown,370535,1265532,140
Unknown,371763,1266753,141
Unknown,378533,1273519,152
"Chrysophanol, 2TMS derivative",373684,1268674,145
Unknown,371735,1266725,141
Unknown,376553,1271539,148
"9,10-Anthracenedione, 2-methyl-1,6-bis[(trimethylsilyl)oxy]-",373673,1268663,145
Unknown,376102,1271091,147
Unknown,377194,1272180,149
Unknown,373107,1268097,144
Unknown,373285,1268275,144
Unknown,372495,1267485,143
Unknown,369955,1265035,139
Unknown,375888,1270877,147
Unknown,371741,1266731,141
Unknown,369086,1264167,138
Hexadecane,375858,1270847,147
Unknown,369118,1264199,138
Unknown,368241,1263324,137
Unknown,370365,1265369,140
Unknown,377193,1272179,149
Unknown,373300,1268290,144
"Heneicosanoic acid, benzyldimethylsilyl ester",367420,1262503,136
Unknown,370198,1265222,140
Unknown,379008,1273994,153
Unknown,369759,1264839,139
Unknown,369954,1265034,139
Unknown,373328,1268318,144
Unknown,373680,1268670,145
Unknown,377656,1272642,150
"D-Arabinose, cyclic 1,2-ethanediyl mercaptal",374765,1269755,146
Unknown,370379,1265383,140
"1-Benzothiophene-2-carboxylic acid, 5-[(tricyclo[3.3.1.1(3,7)]dec-1-ylcarbonyl)amino]-, ethyl ester",367422,1262505,136
Unknown,372551,1267541,143
Unknown,376728,1271714,148
Unknown,367180,1262263,133
Unknown,370667,1265661,140
Unknown,370583,1265578,140
Unknown,376482,1271468,148
Unknown,373701,1268691,145
Unknown,376308,1271297,147
Unknown,378528,1273514,152
Unknown,379005,1273991,153
Unknown,368311,1263394,137
Unknown,372464,1267454,143
Unknown,376119,1271108,147
Unknown,371730,1266720,141
Unknown,371439,1266429,140
"Benzamide, N-benzoyl-N-(3-propylthio-1,2,4-thiadiazol-5-yl)-",368179,1263262,137
Unknown,377665,1272651,150
Unknown,377876,1272862,151
Unknown,378166,1273152,151
Unknown,372542,1267532,143
Unknown,372463,1267453,143
3-Benzyloxy-4-methyl-2-nitro-N-(2-oxo-3-piperidyl)benzamide,373744,1268734,145
Unknown,376812,1271798,149
Unknown,377432,1272418,150
Unknown,378466,1273452,152
Unknown,378999,1273985,153
Unknown,369882,1264962,139
Unknown,369927,1265007,139
Unknown,372421,1267411,143
Unknown,370321,1265328,140
Unknown,373158,1268148,144
Unknown,369098,1264179,138
Unknown,373174,1268164,144
Unknown,370731,1265725,140
Unknown,369217,1264298,138
Unknown,373184,1268174,144
Unknown,371742,1266732,141
Unknown,375699,1270688,147
Unknown,373839,1268829,145
Unknown,367423,1262506,136
Unknown,369891,1264971,139
Unknown,372528,1267518,143
Unknown,367178,1262261,133
Unknown,368272,1263355,137
Unknown,373140,1268130,144
Unknown,367177,1262260,133
Unknown,367592,1262675,136
Unknown,375664,1270653,147
Unknown,372532,1267522,143
Unknown,371712,1266702,141
Unknown,369202,1264283,138
Unknown,377221,1272207,149
Unknown,373123,1268113,144
Unknown,367232,1262315,134
4-Bromo-5-[bis[N-methyl-N-cyclohexylaminoethyl]amino]veratrole,367437,1262520,136
Unknown,379014,1274000,153
Unknown,373720,1268710,145
Unknown,370592,1265587,140
Unknown,371757,1266747,141
Unknown,367183,1262266,133
Unknown,368193,1263276,137
"Benzamide, N-benzoyl-N-(3-propylthio-1,2,4-thiadiazol-5-yl)-",373689,1268679,145
Unknown,375792,1270781,147
Unknown,371739,1266729,141
Unknown,367445,1262528,136
Unknown,377663,1272649,150
Unknown,378128,1273114,151
Unknown,367259,1262342,134
Unknown,373685,1268675,145
Unknown,373225,1268215,144
Unknown,373135,1268125,144
Unknown,369106,1264187,138
Unknown,371568,1266558,140
Unknown,371737,1266727,141
Unknown,368270,1263353,137
Unknown,372470,1267460,143
Unknown,370432,1265432,140
Unknown,373819,1268809,145
"Alanylalanine, N,N'-dimethyl-N-ethoxycarbonyl-, dodecyl ester",368207,1263290,137
Unknown,377222,1272208,149
Unknown,370412,1265414,140
Unknown,370431,1265414,140
Unknown,374714,1269704,146
Unknown,378998,1273984,153
Unknown,369850,1264930,139
Unknown,373726,1268716,145
Unknown,371534,1266524,140
Unknown,372481,1267471,143
Unknown,367546,1262629,136
Unknown,376342,1271331,147
Unknown,370568,1265563,140
Unknown,370612,1265606,140
Unknown,378982,1273968,153
Unknown,367484,1262567,136
Unknown,372457,1267447,143
Unknown,376132,1271121,147
"Cyclononasiloxane, octadecamethyl-",371326,1266316,140
Unknown,368237,1263320,137
"Propane, 2-(9-borabicyclo[3.3.1]non-9-yloxy)-3-(9-borabicyclo[3.3.1]non-9-ylthio)-1-phenoxy-",372474,1267464,143
Unknown,368351,1263434,137
Unknown,369840,1264920,139
Unknown,367480,1262563,136
Unknown,371200,1266190,140
Unknown,375674,1270663,147
"Cyclopropane, 2-methylene-1-pentyl-1-trimethylsilyl-",369132,1264213,138
Unknown,376333,1271322,147
Unknown,369978,1265058,139
Unknown,367475,1262558,136
Unknown,376348,1271337,147
Unknown,371745,1266735,141
Unknown,371085,1266075,140
"Citric acid, 4TMS derivative",370205,1265226,140
Unknown,377648,1272634,150
Unknown,373098,1268088,144
Unknown,368262,1263345,137
Tetracosamethyl-cyclododecasiloxane,369504,1264584,139
Unknown,369156,1264237,138
Unknown,374713,1269703,146
Unknown,370500,1265498,140
Unknown,370385,1265389,140
Unknown,368254,1263337,137
Unknown,369582,1264662,139
Unknown,372517,1267507,143
Unknown,373703,1268693,145
Unknown,373219,1268209,144
"Scyllo-Inositol, 6TMS derivative",376799,1271785,149
"Scyllo-Inositol, 6TMS derivative",377256,1272242,150
Unknown,377726,1272712,151
"Scyllo-Inositol, 6TMS derivative",378202,1273188,152
"Scyllo-Inositol, 6TMS derivative",378755,1273741,153
Unknown,373128,1268118,144
"1,6-Dihydroxy-3-methylanthraquinone, O,O'-bis(trimethylsilyl)-",374712,1269702,146
Unknown,370336,1265342,140
Unknown,376590,1271576,148
Unknown,373148,1268138,144
Unknown,371740,1266730,141
Unknown,372492,1267482,143
Unknown,373695,1268685,145
Unknown,370676,1265670,140
Unknown,373724,1268714,145
Unknown,373694,1268684,145
Unknown,373725,1268715,145
Unknown,367374,1262457,135
Unknown,375774,1270763,147
Unknown,367503,1262586,136
Unknown,370126,1265166,140
Unknown,376593,1271579,148
Unknown,373181,1268171,144
